"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"1","1","1",-1.93269390089566,-1.93269390089566,1.73209740467106,1.73209740467106,NA,NA,NA,0,NA,0,0,NA,NA
"2","2","1",-1.57127288083401,-1.93269390089566,1.16424987627379,1.73209740467106,6,1.4e-06,1.23e-17,198.4000083,0.562,0.567847528397265,-0.361421020061651,14.4790383213431,39.9369324115144
"3","3","1",-0.81779492222372,-1.93269390089566,0.664534928932141,1.73209740467106,9,1.89e-08,1.42e-27,538.2716031,0.649,1.06756247573892,-1.11489897867194,18.7841039148808,62.8191406392261
"4","4","1",-0.498388624975441,-1.93269390089566,0.309657056465821,1.73209740467106,9,1.89e-08,8.3e-29,700.1737802,0.549,1.42244034820524,-1.43430527592022,18.7841039148808,65.6587121820248
"5","5","1",-1.47010984875349,-1.93269390089566,1.06018359825244,1.73209740467106,NA,0,0,263.986917,0.397,0.671913806418621,-0.46258405214217,Inf,Inf
"6","6","1",-0.0842392633495934,-1.93269390089566,0.70262472391694,1.73209740467106,11,1.89e-08,1.58e-33,895.7119548,0.307,1.02947268075412,-1.84845463754607,18.7841039148808,76.5278832217646
"7","7","1",-0.20978638087055,-1.93269390089566,-0.199564643045108,1.73209740467106,12,1.89e-08,3.44e-36,875.6606444,0.491,1.93166204771617,-1.72290752002511,18.7841039148808,82.6575918764003
"8","8","1",-0.202425884912012,-1.93269390089566,-0.187669473696846,1.73209740467106,11,1.89e-08,3.18e-35,877.5622861,0.192,1.9197668783679,-1.73026801598365,18.7841039148808,80.4335970579995
"9","9","1",-0.0494297680917916,-1.93269390089566,-0.452249945493855,1.73209740467106,16,3.54e-11,2.44e-46,955.112814,0.5,2.18434735016491,-1.88326413280387,25.0643092957888,106.026916238421
"10","10","1",-0.187354795965576,-1.93269390089566,-0.175171357435347,1.73209740467106,13,1.89e-08,2.78e-37,888.3180922,0.451,1.9072687621064,-1.74533910493009,18.7841039148808,85.1731975130771
"11","11","1",0.573693835418848,-1.93269390089566,-0.374444859925122,1.73209740467106,10,1.89e-08,1.86e-32,1182.304089,0.313,2.10654226459618,-2.50638773631451,18.7841039148808,74.0621464880844
"12","12","1",0.319866725673905,-1.93269390089566,-0.540201395552134,1.73209740467106,12,1.89e-08,2.04e-36,1092.312779,0.574,2.27229880022319,-2.25256062656957,18.7841039148808,83.1801135399295
"13","13","1",0.207329504440185,-1.93269390089566,0.0280648143946437,1.73209740467106,9,1.89e-08,6.97e-31,1025.583005,0.18,1.70403259027641,-2.14002340533585,18.7841039148808,70.438522658043
"14","14","1",0.881628379757234,-1.93269390089566,0.0357526114966158,1.73209740467106,17,2.31e-11,6.97e-51,1324.000857,0.133,1.69634479317444,-2.8143222806529,25.4911884984008,116.490224517924
"15","15","1",0.716629491589114,-1.93269390089566,-0.648190168600681,1.73209740467106,19,2.31e-11,7.01e-54,1266.942484,0.452,2.38028757327174,-2.64932339248478,25.4911884984008,123.392257320632
"16","16","1",0.797612827252036,-1.93269390089566,0.0633391809484843,1.73209740467106,16,1.89e-08,3.67e-51,1282.963587,0.122,1.66875822372257,-2.7303067281477,18.7841039148808,117.13164808063
"17","17","1",1.09724271523061,-1.93269390089566,-1.277541640122,1.73209740467106,NA,0,0,1443.171619,0.129,3.00963904479306,-3.02993661612627,Inf,Inf
"18","18","1",1.12375399839346,-1.93269390089566,-0.142965254169432,1.73209740467106,20,2.31e-11,4.09e-60,1429.666741,0.09,1.87506265884049,-3.05644789928912,25.4911884984008,137.746560609588
"19","19","1",1.30573879311643,-1.93269390089566,-1.76250545731139,1.73209740467106,26,2.31e-11,4.66e-73,1559.01567,0.261,3.49460286198244,-3.23843269401209,25.4911884984008,167.549696340428
"20","1","2",-1.93269390089566,-1.57127288083401,1.73209740467106,1.16424987627379,4,3.67e-06,1.41e-11,198.4000083,0.605,-0.567847528397265,0.361421020061651,13.5153188958978,25.9848463185444
"21","2","2",-1.57127288083401,-1.57127288083401,1.16424987627379,1.16424987627379,NA,NA,NA,0,NA,0,0,NA,NA
"22","3","2",-0.81779492222372,-1.57127288083401,0.664534928932141,1.16424987627379,5,1.89e-08,3.57e-14,348.2764164,0.46,0.499714947341651,-0.753477958610291,18.7841039148808,31.9636257061251
"23","4","2",-0.498388624975441,-1.57127288083401,0.309657056465821,1.16424987627379,5,1.89e-08,2.08e-15,505.9476214,0.842,0.854592819807971,-1.07288425585857,18.7841039148808,34.8064085011975
"24","5","2",-1.47010984875349,-1.57127288083401,1.06018359825244,1.16424987627379,NA,0,0,63.72778019,0.619,0.104066278021355,-0.10116303208052,Inf,Inf
"25","6","2",-0.0842392633495934,-1.57127288083401,0.70262472391694,1.16424987627379,7,1.89e-08,3.97e-20,704.359129,0.268,0.461625152356852,-1.48703361748442,18.7841039148808,45.6729357651818
"26","7","2",-0.20978638087055,-1.57127288083401,-0.199564643045108,1.16424987627379,8,1.89e-08,8.64e-23,677.9625761,0.528,1.3638145193189,-1.36148649996346,18.7841039148808,51.8030545560471
"27","8","2",-0.202425884912012,-1.57127288083401,-0.187669473696846,1.16424987627379,7,1.89e-08,7.99e-22,679.7843481,0.149,1.35191934997064,-1.368846995922,18.7841039148808,49.5786812860908
"28","9","2",-0.0494297680917916,-1.57127288083401,-0.452249945493855,1.16424987627379,12,3.54e-11,6.12e-33,757.6051095,0.499,1.61649982176765,-1.52184311274222,25.0643092957888,75.1737459722793
"29","10","2",-0.187354795965576,-1.57127288083401,-0.175171357435347,1.16424987627379,9,1.89e-08,6.97e-24,690.4236743,0.349,1.33942123370914,-1.38391808486843,18.7841039148808,54.3204270070847
"30","11","2",0.573693835418848,-1.57127288083401,-0.374444859925122,1.16424987627379,6,1.89e-08,4.67e-19,997.4796393,0.272,1.53869473619891,-2.14496671625286,18.7841039148808,43.2079576952061
"31","12","2",0.319866725673905,-1.57127288083401,-0.540201395552134,1.16424987627379,8,1.89e-08,5.11e-23,900.7514696,0.531,1.70445127182593,-1.89113960650792,18.7841039148808,52.3282577346474
"32","13","2",0.207329504440185,-1.57127288083401,0.0280648143946437,1.16424987627379,5,1.89e-08,1.75e-17,834.8225738,0.13,1.13618506187915,-1.7786023852742,18.7841039148808,39.5843307929634
"33","14","2",0.881628379757234,-1.57127288083401,0.0357526114966158,1.16424987627379,13,2.31e-11,1.75e-37,1139.784807,0.099,1.12849726477718,-2.45290126059124,25.4911884984008,85.6360326528443
"34","15","2",0.716629491589114,-1.57127288083401,-0.648190168600681,1.16424987627379,15,2.31e-11,1.76e-40,1078.207522,0.409,1.81244004487447,-2.28790237242313,25.4911884984008,92.5380899107118
"35","16","2",0.797612827252036,-1.57127288083401,0.0633391809484843,1.16424987627379,12,1.89e-08,9.21e-38,1099.497893,0.096,1.10091069532531,-2.36888570808605,18.7841039148808,86.2779436835065
"36","17","2",1.09724271523061,-1.57127288083401,-1.277541640122,1.16424987627379,NA,0,0,1255.236487,0.11,2.4417915163958,-2.66851559606462,Inf,Inf
"37","18","2",1.12375399839346,-1.57127288083401,-0.142965254169432,1.16424987627379,16,2.31e-11,1.03e-46,1248.268623,0.063,1.30721513044322,-2.69502687922747,25.4911884984008,106.889355475485
"38","19","2",1.30573879311643,-1.57127288083401,-1.76250545731139,1.16424987627379,22,2.31e-11,1.17e-59,1368.325557,0.305,2.92675533358518,-2.87701167395044,25.4911884984008,136.695516737839
"39","1","3",-1.93269390089566,-0.81779492222372,1.73209740467106,0.664534928932141,5,6.06e-06,3.47e-14,538.2716031,0.654,-1.06756247573892,1.11489897867194,13.0138007578831,31.9920367079579
"40","2","3",-1.57127288083401,-0.81779492222372,1.16424987627379,0.664534928932141,6,3.79e-06,1.58e-11,348.2764164,0.45,-0.499714947341651,0.753477958610291,13.4831445388699,25.8710111758956
"41","3","3",-0.81779492222372,-0.81779492222372,0.664534928932141,0.664534928932141,NA,NA,NA,0,NA,0,0,NA,NA
"42","4","3",-0.498388624975441,-0.81779492222372,0.309657056465821,0.664534928932141,3,5.46e-07,4.49e-08,155.7175674,0.432,0.35487787246632,-0.319406297248278,15.4206468612015,17.9188280421982
"43","5","3",-1.47010984875349,-0.81779492222372,1.06018359825244,0.664534928932141,NA,0,0,296.2808896,0.325,-0.395648669320296,0.652314926529772,Inf,Inf
"44","6","3",-0.0842392633495934,-0.81779492222372,0.70262472391694,0.664534928932141,5,5.46e-07,2.12e-12,348.5965868,0.253,-0.0380897949847995,-0.733555658874126,15.4206468612015,27.8796050272446
"45","7","3",-0.20978638087055,-0.81779492222372,-0.199564643045108,0.664534928932141,6,5.46e-07,4.28e-16,336.824047,0.389,0.864099571977249,-0.60800854135317,15.4206468612015,36.387408478311
"46","8","3",-0.202425884912012,-0.81779492222372,-0.187669473696846,0.664534928932141,5,5.46e-07,3.96e-15,338.9722009,0.127,0.852204402628986,-0.615369037311708,15.4206468612015,34.1625323696443
"47","9","3",-0.0494297680917916,-0.81779492222372,-0.452249945493855,0.664534928932141,10,3.54e-11,1.07e-26,414.4422023,0.362,1.116784874426,-0.768365154131928,25.0643092957888,60.7995537693714
"48","10","3",-0.187354795965576,-0.81779492222372,-0.175171357435347,0.664534928932141,7,5.46e-07,1.22e-17,349.9811683,0.312,0.839706286367487,-0.630440126258143,15.4206468612015,39.9450957221536
"49","11","3",0.573693835418848,-0.81779492222372,-0.374444859925122,0.664534928932141,4,5.46e-07,8.42e-12,640.4235164,0.285,1.03897978885726,-1.39148875764257,15.4206468612015,26.5004112876743
"50","12","3",0.319866725673905,-0.81779492222372,-0.540201395552134,0.664534928932141,6,5.46e-07,1.45e-15,545.2283319,0.614,1.20473632448428,-1.13766164789762,15.4206468612015,35.1672128384782
"51","13","3",0.207329504440185,-0.81779492222372,0.0280648143946437,0.664534928932141,3,5.46e-07,9.34e-10,478.7484576,0.15,0.636470114537497,-1.0251244266639,15.4206468612015,21.7915446776997
"52","14","3",0.881628379757234,-0.81779492222372,0.0357526114966158,0.664534928932141,11,2.31e-11,8.67e-31,782.7700364,0.127,0.628782317435525,-1.69942330198095,25.4911884984008,70.220269092023
"53","15","3",0.716629491589114,-0.81779492222372,-0.648190168600681,0.664534928932141,13,2.31e-11,8.71e-34,721.2808364,0.327,1.31272509753282,-1.53442441381283,25.4911884984008,77.1234213709331
"54","16","3",0.797612827252036,-0.81779492222372,0.0633391809484843,0.664534928932141,10,5.46e-07,4.56e-31,742.6773444,0.119,0.601195747983656,-1.61540774947576,15.4206468612015,70.8628152592891
"55","17","3",1.09724271523061,-0.81779492222372,-1.277541640122,0.664534928932141,NA,0,0,898.168775,0.112,1.94207656905414,-1.91503763745433,Inf,Inf
"56","18","3",1.12375399839346,-0.81779492222372,-0.142965254169432,0.664534928932141,14,2.31e-11,5.08e-40,892.0100644,0.087,0.807500183101573,-1.94154892061718,25.4911884984008,91.4780924581714
"57","19","3",1.30573879311643,-0.81779492222372,-1.76250545731139,0.664534928932141,20,2.31e-11,5.79e-53,1012.336379,0.228,2.42704038624353,-2.12353371534015,25.4911884984008,121.2808776371
"58","1","4",-1.93269390089566,-0.498388624975441,1.73209740467106,0.309657056465821,5,6.06e-06,3.85e-14,700.1737802,0.63,-1.42244034820524,1.43430527592022,13.0138007578831,31.8881181536169
"59","2","4",-1.57127288083401,-0.498388624975441,1.16424987627379,0.309657056465821,5,3.79e-06,1.53e-11,505.9476214,1,-0.854592819807971,1.07288425585857,13.4831445388699,25.9031682875302
"60","3","4",-0.81779492222372,-0.498388624975441,0.664534928932141,0.309657056465821,2,0.003112018,0.005010782,155.7175674,0.487,-0.35487787246632,0.319406297248278,6.77248388862102,6.29616328824145
"61","4","4",-0.498388624975441,-0.498388624975441,0.309657056465821,0.309657056465821,NA,NA,NA,0,NA,0,0,NA,NA
"62","5","4",-1.47010984875349,-0.498388624975441,1.06018359825244,0.309657056465821,NA,0,0,449.1570139,0.638,-0.750526541786615,0.97172122377805,Inf,Inf
"63","6","4",-0.0842392633495934,-0.498388624975441,0.70262472391694,0.309657056465821,3,8.74e-05,3.35e-07,184.0689954,0.381,-0.392967667451119,-0.414149361625848,10.3450152753028,15.9091353051213
"64","7","4",-0.20978638087055,-0.498388624975441,-0.199564643045108,0.309657056465821,3,2.14e-06,9.53e-09,169.6710103,0.688,0.509221699510929,-0.288602244104892,14.0547047289305,19.4688211192803
"65","8","4",-0.202425884912012,-0.498388624975441,-0.187669473696846,0.309657056465821,2,2.14e-06,8.81e-08,171.9347784,0.211,0.497326530162666,-0.295962740063429,14.0547047289305,17.2447933040043
"66","9","4",-0.0494297680917916,-0.498388624975441,-0.452249945493855,0.309657056465821,7,3.54e-11,3.87e-20,245.7223086,0.625,0.761907001959676,-0.44895885688365,25.0643092957888,45.6984473528392
"67","10","4",-0.187354795965576,-0.498388624975441,-0.175171357435347,0.309657056465821,4,2.14e-06,4.41e-11,182.936407,0.531,0.484828413901168,-0.311033829009865,14.0547047289305,24.8445613334757
"68","11","4",0.573693835418848,-0.498388624975441,-0.374444859925122,0.309657056465821,1,5.38e-05,0.0001875,484.109491,0.27,0.684101916390942,-1.07208246039429,10.8302370907965,9.58173171255381
"69","12","4",0.319866725673905,-0.498388624975441,-0.540201395552134,0.309657056465821,4,1.47e-05,5.3e-09,379.7415874,0.636,0.849858452017955,-0.818255350649346,12.1276630641796,20.0555590163883
"70","13","4",0.207329504440185,-0.498388624975441,0.0280648143946437,0.309657056465821,2,8.74e-05,8.98e-07,314.4011056,0.142,0.281592242071177,-0.705718129415627,10.3450152753028,14.9230957686442
"71","14","4",0.881628379757234,-0.498388624975441,0.0357526114966158,0.309657056465821,8,2.31e-11,1.93e-23,625.8604644,0.103,0.273904444969205,-1.38001700473268,25.4911884984008,53.3019371359463
"72","15","4",0.716629491589114,-0.498388624975441,-0.648190168600681,0.309657056465821,10,2.31e-11,1.94e-26,558.8694801,0.555,0.957847225066502,-1.21501811656456,25.4911884984008,60.20452444477
"73","16","4",0.797612827252036,-0.498388624975441,0.0633391809484843,0.309657056465821,7,1.29e-05,1.02e-23,587.0828904,0.084,0.246317875517337,-1.29600145222748,12.2582832465966,53.9396545115669
"74","17","4",1.09724271523061,-0.498388624975441,-1.277541640122,0.309657056465821,NA,0,0,736.1427677,0.15,1.58719869658783,-1.59563134020605,Inf,Inf
"75","18","4",1.12375399839346,-0.498388624975441,-0.142965254169432,0.309657056465821,11,2.31e-11,1.13e-32,738.0224192,0.057,0.452622310635253,-1.6221426233689,25.4911884984008,74.5605053430852
"76","19","4",1.30573879311643,-0.498388624975441,-1.76250545731139,0.309657056465821,17,2.31e-11,1.29e-45,847.3146937,0.319,2.07216251377721,-1.80412741809187,25.4911884984008,104.361686966358
"77","1","5",-1.93269390089566,-1.47010984875349,1.73209740467106,1.06018359825244,4,5.82e-06,6.46e-11,263.986917,0.541,-0.671913806418621,0.46258405214217,13.0542102962209,24.46280670514
"78","2","5",-1.57127288083401,-1.47010984875349,1.16424987627379,1.06018359825244,3,3.79e-06,1.18e-05,63.72778019,0.847,-0.104066278021355,0.10116303208052,13.4831445388699,12.3474110264927
"79","3","5",-0.81779492222372,-1.47010984875349,0.664534928932141,1.06018359825244,3,8.14e-07,1.47e-08,296.2808896,0.498,0.395648669320296,-0.652314926529772,15.0213054709439,19.0354183431617
"80","4","5",-0.498388624975441,-1.47010984875349,0.309657056465821,1.06018359825244,3,5.46e-07,1e-07,449.1570139,0.764,0.750526541786615,-0.97172122377805,15.4206468612015,17.1180956509583
"81","5","5",-1.47010984875349,-1.47010984875349,1.06018359825244,1.06018359825244,NA,NA,NA,0,NA,0,0,NA,NA
"82","6","5",-0.0842392633495934,-1.47010984875349,0.70262472391694,1.06018359825244,5,5.46e-07,2.69e-13,648.7541932,0.35,0.357558874335496,-1.3858705854039,15.4206468612015,29.9440650153088
"83","7","5",-0.20978638087055,-1.47010984875349,-0.199564643045108,1.06018359825244,6,5.46e-07,9.52e-16,617.9228155,0.576,1.25974824129754,-1.26032346788294,15.4206468612015,35.5879666391015
"84","8","5",-0.202425884912012,-1.47010984875349,-0.187669473696846,1.06018359825244,5,5.46e-07,8.81e-15,619.6763798,0.16,1.24785307194928,-1.26768396384148,15.4206468612015,33.3628889549626
"85","9","5",-0.0494297680917916,-1.47010984875349,-0.452249945493855,1.06018359825244,10,3.54e-11,1.13e-26,697.6001416,0.796,1.51243354374629,-1.4206800806617,25.0643092957888,60.7449947851209
"86","10","5",-0.187354795965576,-1.47010984875349,-0.175171357435347,1.06018359825244,7,5.46e-07,1.29e-17,630.20199,0.442,1.23535495568778,-1.28275505278792,15.4206468612015,39.8893043625252
"87","11","5",0.573693835418848,-1.47010984875349,-0.374444859925122,1.06018359825244,4,5.46e-07,1.87e-11,944.9523921,0.299,1.43462845817756,-2.04380368417234,15.4206468612015,25.702497592068
"88","12","5",0.319866725673905,-1.47010984875349,-0.540201395552134,1.06018359825244,6,5.46e-07,5.3e-16,844.5637825,0.668,1.60038499380457,-1.7899765744274,15.4206468612015,36.1736546673467
"89","13","5",0.207329504440185,-1.47010984875349,0.0280648143946437,1.06018359825244,3,5.46e-07,1.18e-10,779.1993558,0.151,1.03211878385779,-1.67743935319368,15.4206468612015,23.8603364914629
"90","14","5",0.881628379757234,-1.47010984875349,0.0357526114966158,1.06018359825244,11,2.31e-11,1.93e-30,1087.296682,0.105,1.02443098675582,-2.35173822851073,25.4911884984008,69.4200327869046
"91","15","5",0.716629491589114,-1.47010984875349,-0.648190168600681,1.06018359825244,13,2.31e-11,1.94e-33,1023.374097,0.399,1.70837376685312,-2.18673934034261,25.4911884984008,76.3226200957283
"92","16","5",0.797612827252036,-1.47010984875349,0.0633391809484843,1.06018359825244,10,5.46e-07,1.02e-30,1047.442449,0.1,0.996844417303952,-2.26772267600553,15.4206468612015,70.0577501625252
"93","17","5",1.09724271523061,-1.47010984875349,-1.277541640122,1.06018359825244,NA,0,0,1200.606566,0.147,2.33772523837444,-2.5673525639841,Inf,Inf
"94","18","5",1.12375399839346,-1.47010984875349,-0.142965254169432,1.06018359825244,14,2.31e-11,1.13e-39,1197.065152,0.066,1.20314885242187,-2.59386384714695,25.4911884984008,90.6786009940435
"95","19","5",1.30573879311643,-1.47010984875349,-1.76250545731139,1.06018359825244,20,2.31e-11,1.29e-52,1312.067348,0.375,2.82268905556382,-2.77584864186992,25.4911884984008,120.479782617317
"96","1","6",-1.93269390089566,-0.0842392633495934,1.73209740467106,0.70262472391694,5,6.06e-06,1.4e-13,895.7119548,0.527,-1.02947268075412,1.84845463754607,13.0138007578831,30.5971339723014
"97","2","6",-1.57127288083401,-0.0842392633495934,1.16424987627379,0.70262472391694,5,3.79e-06,6.79e-14,704.359129,0.683,-0.461625152356852,1.48703361748442,13.4831445388699,31.320740360346
"98","3","6",-0.81779492222372,-0.0842392633495934,0.664534928932141,0.70262472391694,3,6.57e-05,1.78e-08,348.5965868,0.416,0.0380897949847995,0.733555658874126,10.6304116324737,18.8440673796484
"99","4","6",-0.498388624975441,-0.0842392633495934,0.309657056465821,0.70262472391694,2,6.39e-05,3.55e-06,184.0689954,0.744,0.392967667451119,0.414149361625848,10.6581911965808,13.5485629544769
"100","5","6",-1.47010984875349,-0.0842392633495934,1.06018359825244,0.70262472391694,NA,0,0,648.7541932,0.471,-0.357558874335496,1.3858705854039,Inf,Inf
"101","6","6",-0.0842392633495934,-0.0842392633495934,0.70262472391694,0.70262472391694,NA,NA,NA,0,NA,0,0,NA,NA
"102","7","6",-0.20978638087055,-0.0842392633495934,-0.199564643045108,0.70262472391694,5,2.14e-06,7.6e-14,101.8836846,0.64,0.902189366962048,0.125547117520956,14.0547047289305,31.2080430546244
"103","8","6",-0.202425884912012,-0.0842392633495934,-0.187669473696846,0.70262472391694,4,2.14e-06,7.03e-13,102.5054126,0.317,0.890294197613786,0.118186621562419,14.0547047289305,28.9834195031
"104","9","6",-0.0494297680917916,-0.0842392633495934,-0.452249945493855,0.70262472391694,9,3.54e-11,1.09e-24,113.1866823,0.5,1.1548746694108,-0.0348094952578018,25.0643092957888,56.175864535616
"105","10","6",-0.187354795965576,-0.0842392633495934,-0.175171357435347,0.70262472391694,6,2.14e-06,1.24e-15,104.6044683,0.576,0.877796081352287,0.103115532615983,14.0547047289305,35.3236650152937
"106","11","6",0.573693835418848,-0.0842392633495934,-0.374444859925122,0.70262472391694,3,5.38e-05,2.14e-09,299.4028116,0.371,1.07706958384206,-0.657933098768441,10.8302370907965,20.9624600079127
"107","12","6",0.319866725673905,-0.0842392633495934,-0.540201395552134,0.70262472391694,5,1.47e-05,2.65e-13,193.3653931,0.661,1.24282611946907,-0.404105989023498,12.1276630641796,29.9590465689245
"108","13","6",0.207329504440185,-0.0842392633495934,0.0280648143946437,0.70262472391694,3,6.39e-05,1.28e-09,127.2249496,0.185,0.674559909522296,-0.291568767789779,10.6581911965808,21.4764057590149
"109","14","6",0.881628379757234,-0.0842392633495934,0.0357526114966158,0.70262472391694,10,2.31e-11,1.54e-28,440.0541559,0.115,0.666872112420324,-0.965867643106827,25.4911884984008,65.0406001874077
"110","15","6",0.716629491589114,-0.0842392633495934,-0.648190168600681,0.70262472391694,12,2.31e-11,1.55e-31,371.5071201,0.555,1.35081489251762,-0.800868754938708,25.4911884984008,71.9418829518843
"111","16","6",0.797612827252036,-0.0842392633495934,0.0633391809484843,0.70262472391694,9,1.29e-05,8.11e-29,402.2075563,0.111,0.639285542968456,-0.88185209060163,12.2582832465966,65.6818698287
"112","17","6",1.09724271523061,-0.0842392633495934,-1.277541640122,0.70262472391694,NA,0,0,548.7804238,0.142,1.98016636403894,-1.18148197858021,Inf,Inf
"113","18","6",1.12375399839346,-0.0842392633495934,-0.142965254169432,0.70262472391694,13,2.31e-11,9.04e-38,553.4942405,0.07,0.845589978086372,-1.20799326174306,25.4911884984008,86.2965743593697
"114","19","6",1.30573879311643,-0.0842392633495934,-1.76250545731139,0.70262472391694,19,2.31e-11,1.03e-50,660.7490091,0.318,2.46513018122833,-1.38997805646602,25.4911884984008,116.099695847461
"115","1","7",-1.93269390089566,-0.20978638087055,1.73209740467106,-0.199564643045108,6,6.06e-06,3.79e-16,875.6606444,0.474,-1.93166204771617,1.72290752002511,13.0138007578831,36.5089954688104
"116","2","7",-1.57127288083401,-0.20978638087055,1.16424987627379,-0.199564643045108,6,3.79e-06,4.89e-15,677.9625761,0.461,-1.3638145193189,1.36148649996346,13.4831445388699,33.9515840914239
"117","3","7",-0.81779492222372,-0.20978638087055,0.664534928932141,-0.199564643045108,3,0.002484523,6.37e-07,336.824047,0.44,-0.864099571977249,0.60800854135317,6.99767458956889,15.2664961813742
"118","4","7",-0.498388624975441,-0.20978638087055,0.309657056465821,-0.199564643045108,2,0.002484523,4.81e-05,169.6710103,0.511,-0.509221699510929,0.288602244104892,6.99767458956889,10.9422283808526
"119","5","7",-1.47010984875349,-0.20978638087055,1.06018359825244,-0.199564643045108,NA,0,0,617.9228155,0.422,-1.25974824129754,1.26032346788294,Inf,Inf
"120","6","7",-0.0842392633495934,-0.20978638087055,0.70262472391694,-0.199564643045108,2,0.002484523,0.002711348,101.8836846,0.3,-0.902189366962048,-0.125547117520956,6.99767458956889,6.91030935078717
"121","7","7",-0.20978638087055,-0.20978638087055,-0.199564643045108,-0.199564643045108,NA,NA,NA,0,NA,0,0,NA,NA
